,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
267,68,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,74,6888209,"['melodic rap', 'rap', 'trap']",0.581,0.662,9,-5.239,1,0.303,0.0,0.111,0.434,93.023,189487,4,True,1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,Hoodie SZN,2019
268,69,Good as Hell,Lizzo,74,5175867,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.682,0.919,0,-3.18,0,0.0875,0.0,0.442,0.535,95.982,159736,4,False,6KgBpzTuTRPebChN0VTyzV,56oDRnqbIiwx4mymNEv7dS,Cuz I Love You (Super Deluxe),2019
269,70,I Don't Care (with Justin Bieber),Ed Sheeran,74,105408325,"['pop', 'uk pop']",0.798,0.676,6,-5.041,1,0.0442,0.0,0.0894,0.843,101.956,219947,4,False,0hVXuCcriWRGvwMV1r5Yn9,6eUKZXaKkcviH0Ku9w2n3V,No.6 Collaborations Project,2019
270,71,Calma - Remix,Pedro Capó,73,1543220,"['latin pop', 'puerto rican pop']",0.826,0.773,11,-4.218,0,0.0524,0.0,0.143,0.761,126.899,238200,4,False,5iwz1NiezX7WWjnCgY5TH4,4QVBYiagIaa6ZGSPMbybpy,Calma (Remix),2019
271,72,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,73,8211577,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,True,0KoiMHhqKLoL4xM54rcWYY,540vIaP2JwjQb9dm3aArA4,Carte Blanche,2019
272,73,Grace,Lewis Capaldi,72,10120269,"['pop', 'uk pop']",0.722,0.565,4,-5.848,1,0.0335,0.0,0.165,0.488,104.483,185658,4,False,0pEkK8MqbmGSX7fT8WLMbR,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2019
273,74,One Thing Right,Marshmello,72,34557398,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.659,0.625,4,-2.253,1,0.045,0.0,0.582,0.442,88.042,181824,4,False,4hPpVbbakQNv8YTHYaOJP4,64KEffDW9EtZ1y2vBYgq8T,One Thing Right,2019
274,75,Bohemian Rhapsody - Remastered 2011,Queen,72,43797895,"['classic rock', 'glam rock', 'rock']",0.392,0.402,0,-9.961,0,0.0536,0.0,0.243,0.228,143.883,354320,4,False,7tFiyTwD0nx5a1eklYtX2J,1dfeR4HaWDbWqFHLkxsg1d,A Night At The Opera (Deluxe Remastered Version),2019
275,76,Look Back at It,A Boogie Wit da Hoodie,73,6888209,"['melodic rap', 'rap', 'trap']",0.791,0.587,3,-5.075,0,0.0413,0.0,0.148,0.536,96.057,179449,4,True,3Ol2xnObFdKV9pmRD2t9x8,31W5EY0aAly4Qieq6OFu6I,Hoodie SZN,2019
276,77,Beautiful People (feat. Khalid),Ed Sheeran,73,105408325,"['pop', 'uk pop']",0.64,0.647,5,-8.114,0,0.186,0.0,0.0801,0.546,92.979,197867,4,False,70eFcWOvlMObDhURTqT4Fv,6eUKZXaKkcviH0Ku9w2n3V,No.6 Collaborations Project,2019
277,78,Money,Cardi B,72,20686569,"['dance pop', 'pop', 'rap']",0.95,0.59,8,-6.508,0,0.29,0.0,0.11,0.219,130.003,183527,4,True,2GGMabyHXnJmjY6CXhhB2e,4kYSro6naA4h99UJvo89HB,Money,2019
278,79,emotions,iann dior,72,1638962,"['melodic rap', 'pop', 'pop rap']",0.63,0.63,9,-6.211,1,0.0395,0.0,0.142,0.163,80.512,131213,4,False,5ls62WNKHUUrdF3r1cv83T,6ASri4ePR7RlsvIQgWPJpS,nothings ever good enough,2019
279,80,If I Can't Have You,Shawn Mendes,72,39919244,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.692,0.809,2,-4.198,1,0.0602,0.0,0.147,0.864,123.911,190800,4,False,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,2019
280,81,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,72,5356719,"['memphis hip hop', 'viral rap']",0.894,0.511,2,-4.768,1,0.421,0.0,0.14,0.567,120.077,176632,4,True,5BJMeoCXXgbRAWfp6fTulr,0ErzCpIMyLcjPiwT4elrtZ,Cottonwood,2019
281,82,Giant (with Rag'n'Bone Man),Calvin Harris,72,22979797,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.807,0.887,1,-4.311,0,0.0361,0.000503,0.0811,0.606,122.015,229184,4,False,5itOtNx0WxtJmi1TQ3RuRd,7CajNmpbOovFoOoasH2HaY,Giant (with Rag'n'Bone Man),2019
282,83,Only Human,Jonas Brothers,72,6613136,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.795,0.496,0,-5.883,1,0.0722,0.0,0.0645,0.874,94.01,183000,4,False,0DiDStADDVh3SvAsoJAFMk,7gOdHgIoIKoe4i9Tta6qdD,Happiness Begins,2019
283,84,Otro Trago,Sech,72,11339619,"['panamanian pop', 'reggaeton', 'trap latino']",0.746,0.7,0,-4.669,1,0.341,0.000159,0.11,0.619,176.044,225933,4,True,1Ej96GIBCTvgH7tNX1r3qr,77ziqFxp5gaInVrF2lj4ht,Sueños,2019
284,85,So Am I,Ava Max,71,5703742,"['dance pop', 'pop']",0.681,0.657,6,-4.671,1,0.0432,0.0,0.353,0.628,130.089,183027,4,False,2Xnv3GntqbBH1juvUYSpHG,4npEfmQ6YuiwW1GpUmaq3F,Heaven & Hell,2019
285,86,SOS (feat. Aloe Blacc),Avicii,71,22270264,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.802,0.645,5,-6.181,0,0.0715,0.0,0.119,0.376,100.001,157202,4,False,2x0RZdkZcD8QRI53XT4GI5,1vCWHaC5f2uS3yhpwWbIA6,TIM,2019
286,87,Panini,Lil Nas X,71,12073366,"['lgbtq+ hip hop', 'pop']",0.703,0.594,5,-6.146,0,0.0752,0.0,0.123,0.475,153.848,114893,4,False,1000nHvUdawXuUHgBod4Wv,7jVv8c5Fj3E9VhNjxT4snq,Panini,2019
287,88,Suge,DaBaby,71,10275061,"['north carolina hip hop', 'rap', 'trap']",0.876,0.662,2,-6.482,0,0.426,0.0,0.127,0.844,75.445,163320,4,True,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Baby On Baby,2019
288,89,Talk (feat. Disclosure),Khalid,70,15631794,"['pop', 'pop r&b']",0.9,0.4,0,-8.575,1,0.127,0.0,0.0599,0.346,135.984,197573,4,False,6TqXcAFInzjp0bODyvrWEq,6LuN9FCkKOj5PcnpouEgny,Free Spirit,2019
289,90,Never Really Over,Katy Perry,70,23607392,"['dance pop', 'pop']",0.77,0.882,8,-4.792,1,0.0602,0.0,0.316,0.385,99.991,223523,4,False,5PYQUBXc7NYeI1obMKSJK0,6jJ0s89eD6GaHleKKya26X,Never Really Over,2019
290,91,Adan y Eva,Paulo Londra,70,19447731,"['argentine hip hop', 'trap argentino', 'trap latino']",0.767,0.709,1,-4.47,1,0.336,0.0,0.0745,0.72,171.993,256972,4,False,132ALUzVLmqYB4UsBj5qD6,3vQ0GE3mI0dAaxIMYe5g7z,Homerun,2019
291,92,My Type,Saweetie,70,1694970,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",0.899,0.811,2,-6.294,1,0.258,0.0,0.0672,0.587,105.038,126446,4,True,5KBARWIxeMGkvUax9VtVC9,6cK3NBO6uP7hh0oyuVELFl,ICY,2019
292,93,Motivation,Normani,69,2183795,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",0.599,0.887,4,-3.967,1,0.0984,1.21e-06,0.3,0.881,170.918,193837,4,False,0rIAC4PXANcKmitJfoqmVm,2cWZOOzeOm4WmBJRnD5R7I,Motivation,2019
293,94,Leave Me Alone,Flipp Dinero,69,1151147,"['melodic rap', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",0.792,0.743,7,-2.806,1,0.0851,0.0,0.183,0.742,150.024,195637,4,True,6V7g6qM8wheMivMWrzbPTM,2HUwZ0kumzCSlhFcjFZfpp,LOVE FOR GUALA,2019
294,95,Mad Love,Mabel,69,1708007,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.623,0.796,0,-2.981,0,0.199,0.0,0.115,0.607,197.524,169813,4,False,6ImEBuxsbuTowuHmg3Z2FO,1MIVXf74SZHmTIp4V4paH4,High Expectations,2019
295,96,Ladbroke Grove,AJ Tracey,69,1125286,"['grime', 'uk hip hop', 'ukg revival']",0.902,0.839,11,-9.447,0,0.208,0.0,0.102,0.727,133.989,190537,4,False,7AODNxFNPnKaz4hURLzw5l,4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,2019
296,97,Slide Away,Miley Cyrus,69,19026175,"['dance pop', 'pop', 'post-teen pop']",0.53,0.538,5,-6.672,1,0.0335,2.83e-06,0.248,0.288,148.051,233654,4,False,44ADyYoY5liaRa3EOAl4uf,5YGY8feqx7naU7z4HrwZM6,Slide Away,2019
297,98,Clout (feat. Cardi B),Offset,68,2517267,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.919,0.622,1,-7.384,1,0.0997,4.24e-06,0.122,0.424,140.022,205803,4,True,59ywHNwwchG4nZJMLyxSzd,4DdkRBBYG6Yk9Ka8tdJ9BW,FATHER OF 4,2019
298,99,Easier,5 Seconds of Summer,68,8982558,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.562,0.46,5,-4.173,1,0.259,0.0,0.107,0.623,176.055,158099,4,False,2bjUEg4jBtKBlPdNrTAppI,5Rl15oVamLq7FbSb0NNBNy,CALM,2019
299,100,i'm so tired...,Lauv,68,5393706,['pop'],0.548,0.735,11,-7.572,1,0.236,0.0,0.195,0.498,101.252,162587,4,False,7LpMG3AEaIJgs62HQhAa91,5JZ7CnR6gTvEMKX4g70Amv,~how i'm feeling~,2019
300,1,Blinding Lights,The Weeknd,90,53005100,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,False,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,2020
301,2,Dance Monkey,Tones And I,75,2985084,"['australian pop', 'pop']",0.824,0.587,6,-6.401,0,0.0937,0.000105,0.149,0.514,98.029,209438,4,False,2N8m6CYs74qQO4mjVcXO30,2NjfBq1NflQcKSeiDooVjY,Welcome To The Madhouse (Deluxe),2020
302,3,The Box,Roddy Ricch,80,8608695,"['melodic rap', 'rap', 'trap']",0.896,0.586,10,-6.687,0,0.0559,0.0,0.79,0.642,116.971,196653,4,True,0nbXyq5TXYPCO7pr3N8S4I,757aE44tKEUQEqRuT6GnEB,Please Excuse Me for Being Antisocial,2020
303,4,Roses - Imanbek Remix,SAINt JHN,58,901577,"['melodic rap', 'rap', 'slap house', 'trap']",0.785,0.721,8,-5.457,1,0.0506,0.00432,0.285,0.894,121.962,176219,4,True,2Wo6QQD1KMDWeFkkjLqwx5,0H39MdGGX6dbnnQPt6NQkZ,Roses (Imanbek Remix),2020
304,5,Don't Start Now,Dua Lipa,81,37329937,"['dance pop', 'pop', 'uk pop']",0.793,0.793,11,-4.521,0,0.083,0.0,0.0951,0.679,123.95,183290,4,False,3PfIrDoz19wz7qK7tYeu62,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2020
305,6,ROCKSTAR (feat. Roddy Ricch),DaBaby,79,10275061,"['north carolina hip hop', 'rap', 'trap']",0.746,0.69,11,-7.956,1,0.164,0.0,0.101,0.497,89.977,181733,4,True,7ytR5pFWmSjzHJIeQkgog4,4r63FhuTkUYltbVAg5TQnk,BLAME IT ON BABY,2020
306,7,Watermelon Sugar,Harry Styles,88,24493873,['pop'],0.548,0.816,0,-4.209,1,0.0465,0.0,0.335,0.557,95.39,174000,4,False,6UelLqGlWMcVH1E5c4H7lY,6KImCVD70vtIoJWnq6nGn3,Fine Line,2020
307,8,death bed (coffee for your head),Powfu,82,1117534,['sad rap'],0.726,0.431,8,-8.765,0,0.135,0.0,0.696,0.348,144.026,173333,4,False,7eJMfftS33KTjuF7lTsMCx,6bmlMHgSheBauioMgKv2tn,death bed (coffee for your head),2020
308,9,Falling,Trevor Daniel,78,723717,"['melodic rap', 'pop', 'pop rap', 'viral rap']",0.785,0.431,10,-8.756,0,0.0364,0.0,0.0887,0.236,127.085,159382,4,False,0Aqi7ArnBrGblW5T6p2jmD,7uaIm6Pw7xplS8Dy06V6pT,Nicotine,2020
309,10,Someone You Loved,Lewis Capaldi,87,10120269,"['pop', 'uk pop']",0.501,0.405,1,-5.679,1,0.0319,0.0,0.105,0.446,109.891,182161,4,False,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2020
310,11,Tusa,KAROL G,76,30127108,"['reggaeton', 'reggaeton colombiano']",0.803,0.715,2,-3.28,1,0.298,0.000134,0.0574,0.574,101.085,200960,4,False,7k4t7uLgtOxPwTpFmtJNTY,790FomKkXshlbRYZFtlgla,Tusa,2020
311,12,ROXANNE,Arizona Zervas,77,693240,"['pop', 'pop rap', 'rhode island rap', 'viral rap']",0.621,0.601,6,-5.616,0,0.148,0.0,0.46,0.457,116.735,163636,5,True,696DnlkuDOXcMAnKlTgXXK,0vRvGUQVUjytro0xpb26bs,ROXANNE,2020
312,13,Circles,Post Malone,85,38849587,"['dfw rap', 'melodic rap', 'rap']",0.695,0.762,0,-3.497,1,0.0395,0.00244,0.0863,0.553,120.042,215280,4,False,21jGcNKet2qwijlDFuPiPb,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,2020
313,14,Blueberry Faygo,Lil Mosey,74,4851278,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap', 'viral rap']",0.774,0.554,0,-7.909,1,0.0383,0.0,0.132,0.349,99.034,162547,4,True,22LAwLoDA5b4AaGSkg6bKW,5zctI4wO9XSKS8XwcnqEHk,Certified Hitmaker,2020
314,15,Intentions (feat. Quavo),Justin Bieber,76,67698500,"['canadian pop', 'pop']",0.806,0.546,9,-6.637,1,0.0575,0.0,0.102,0.874,147.986,212867,4,False,4umIPjkehX1r7uhmGvXiSV,1uNFoZAHBGtllmzznpCI3s,Changes,2020
315,16,Toosie Slide,Drake,68,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.83,0.49,1,-8.82,0,0.209,3.04e-06,0.113,0.845,81.604,247059,4,True,466cKvZn1j45IpxDdYZqdA,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,2020
316,17,Before You Go,Lewis Capaldi,83,10120269,"['pop', 'uk pop']",0.459,0.575,3,-4.858,1,0.0573,0.0,0.0885,0.183,111.881,215107,4,False,2gMXnyrvIjhVBUZwvLZDMP,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent (Extended Edition),2020
317,18,Say So,Doja Cat,78,23058904,"['dance pop', 'pop']",0.787,0.673,11,-4.583,0,0.159,3.35e-06,0.0904,0.779,110.962,237893,4,True,3Dv1eDb0MEgF93GpLXlucZ,5cj0lLjcoR7YOSnhnX0Po5,Hot Pink,2020
318,19,Memories,Maroon 5,84,38687623,['pop'],0.775,0.327,11,-7.241,1,0.0557,0.0,0.0821,0.595,91.05,189486,4,False,4cktbXiXOapiLBMprHFErI,04gDigrS5kc9YWfZHwBETP,JORDI (Deluxe),2020
319,20,Life Is Good (feat. Drake),Future,72,12495624,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.795,0.574,2,-6.903,0,0.487,0.0,0.15,0.537,142.053,237918,4,True,1K5KBOgreBi5fkEHvg5ap3,1RyvyyTE3xzB2ZywiAwp0i,High Off Life,2020
320,21,Savage Love (Laxed - Siren Beat),Jawsh 685,75,108671,['nz pop'],0.767,0.481,0,-8.52,0,0.0803,0.0,0.269,0.761,150.076,171375,4,True,1xQ6trAsedVPCdbtDAmk0c,56mfhUDKa1vec6rSLZV5Eg,Savage Love (Laxed - Siren Beat),2020
321,22,Adore You,Harry Styles,84,24493873,['pop'],0.676,0.771,8,-3.675,1,0.0483,7e-06,0.102,0.569,99.048,207133,4,False,3jjujdWJ72nww5eGnfs2E7,6KImCVD70vtIoJWnq6nGn3,Fine Line,2020
322,23,Breaking Me,Topic,77,190183,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",0.789,0.72,8,-5.652,0,0.218,0.0,0.129,0.664,122.031,166794,4,False,3H7ihDc1dqLriiWXwsc2po,0u6GtibW46tFX7koQ6uNJZ,Breaking Me,2020
323,24,Mood (feat. iann dior),24kGoldn,82,1907130,"['cali rap', 'pop', 'pop rap', 'rap']",0.701,0.716,7,-3.671,0,0.0361,0.0,0.324,0.732,91.007,140533,4,True,4jPy3l0RUwlUI9T5XHBW2m,6fWVd57NKTalqvmjRd2t8Z,El Dorado,2020
324,25,everything i wanted,Billie Eilish,84,72283522,"['art pop', 'electropop', 'pop']",0.704,0.225,6,-14.454,0,0.0994,0.657,0.106,0.243,120.006,245426,4,False,3ZCTVFBt2Brf31RLEnCkWJ,6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted,2020
325,26,Señorita,Shawn Mendes,80,39919244,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.759,0.548,9,-6.049,0,0.029,0.0,0.0828,0.749,116.967,190800,4,False,6v3KW9xbzN5yKLt9YKDYA2,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes (Deluxe),2020
326,27,bad guy,Billie Eilish,83,72283522,"['art pop', 'electropop', 'pop']",0.701,0.425,7,-10.965,1,0.375,0.13,0.1,0.562,135.128,194088,4,False,2Fxmhks0bxGSBdJ92vM42m,6qqNVTkY8uBg9cP3Jd7DAH,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2020
327,28,WAP (feat. Megan Thee Stallion),Cardi B,79,20686569,"['dance pop', 'pop', 'rap']",0.935,0.454,1,-7.509,1,0.375,0.0,0.0824,0.357,133.073,187541,4,True,4Oun2ylbjFKMPTiaSbbCih,4kYSro6naA4h99UJvo89HB,WAP (feat. Megan Thee Stallion),2020
328,29,Sunday Best,Surfaces,75,874235,"['bedroom soul', 'pop']",0.878,0.525,5,-6.832,1,0.0578,0.0,0.0714,0.694,112.022,158571,4,False,1Cv1YLb4q0RzL6pybtaMLo,4ETSs924pXMzjIeD6E9b4u,Where the Light Is,2020
329,30,Godzilla (feat. Juice WRLD),Eminem,82,62047877,"['detroit hip hop', 'hip hop', 'rap']",0.808,0.745,10,-5.26,0,0.342,0.0,0.292,0.829,165.995,210800,4,True,7FIWs0pqAYbP91WWM0vlTQ,7dGJo4pcD2V6oG8kP0tJRR,Music To Be Murdered By,2020
330,31,Yummy,Justin Bieber,69,67698500,"['canadian pop', 'pop']",0.676,0.506,9,-6.652,0,0.0958,0.0,0.118,0.497,145.842,208520,4,False,16wAOAZ2OkqoIDN7TpChjR,1uNFoZAHBGtllmzznpCI3s,Changes,2020
331,32,Break My Heart,Dua Lipa,77,37329937,"['dance pop', 'pop', 'uk pop']",0.73,0.729,4,-3.434,0,0.0884,1.39e-06,0.349,0.467,113.011,221820,4,False,017PF4Q3l4DBUiWoXk4OWT,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2020
332,33,Dynamite,BTS,84,57849048,"['k-pop', 'k-pop boy group']",0.746,0.765,6,-4.41,0,0.0993,0.0,0.0936,0.737,114.044,199054,4,False,5QDLhrAOJJdNAmCTJ8xMyW,3Nrfpe0tUJi4K4DXYWgMUX,BE,2020
333,34,Supalonely (feat. Gus Dapperton),BENEE,61,725265,"['alt z', 'nz pop', 'pop']",0.862,0.631,7,-4.746,1,0.0515,0.000209,0.123,0.841,128.978,223488,4,True,3GZoWLVbmxcBys6g0DLFLf,0Cp8WN4V8Tu4QJQwCN5Md4,Hey u x,2020
334,35,ily (i love you baby) (feat. Emilee),Surf Mesa,76,153123,['tropical house'],0.674,0.774,11,-7.567,0,0.0892,0.00188,0.393,0.33,112.05,176547,4,False,62aP9fBQKYKxi7PDXwcUAS,1lmU3giNF3CSbkVSQmLpHQ,ily (i love you baby) (feat. Emilee),2020
335,36,Rain On Me (with Ariana Grande),Lady Gaga,76,23889472,"['art pop', 'dance pop', 'pop']",0.672,0.855,9,-3.764,1,0.0397,0.0,0.323,0.646,123.056,182200,4,False,7ju97lgwC2rKQ6wwsf9no9,1HY2Jd0NmPuamShAr6KMms,Chromatica,2020
336,37,HIGHEST IN THE ROOM,Travis Scott,82,21399433,"['rap', 'slap house']",0.598,0.427,7,-8.764,0,0.0317,5.83e-06,0.21,0.0605,76.469,175721,4,True,3eekarcy7kvN4yt5ZFzltW,0Y5tJX1MQlPlqiwlOH1tJY,HIGHEST IN THE ROOM,2020
337,38,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,81,38849587,"['dfw rap', 'melodic rap', 'rap']",0.755,0.522,2,-4.368,1,0.0575,0.0,0.0685,0.925,89.96,157560,4,False,0RiRZpuVRbi7oqRdSMwhQY,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,2020
338,39,Hawái,Maluma,78,32651193,"['reggaeton', 'reggaeton colombiano']",0.783,0.727,6,-3.454,0,0.389,2.46e-05,0.0626,0.558,180.067,199112,4,False,1yoMvmasuxZfqHEipJhRbp,1r4hJ1h58CWwUQe3MxPuau,PAPI JUANCHO,2020
339,40,Ride It,Regard,79,199212,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",0.88,0.751,7,-4.258,0,0.0874,6.43e-05,0.106,0.884,117.948,157606,4,False,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,2020
340,41,goosebumps,Travis Scott,84,21399433,"['rap', 'slap house']",0.841,0.728,7,-3.37,1,0.0484,0.0,0.149,0.43,130.049,243837,4,True,6gBFPUFcJLzWGx4lenP6h2,0Y5tJX1MQlPlqiwlOH1tJY,Birds In The Trap Sing McKnight,2020
341,42,RITMO (Bad Boys For Life),Black Eyed Peas,63,7032490,"['dance pop', 'pop', 'pop rap']",0.732,0.716,10,-6.968,0,0.0561,0.000758,0.73,0.666,105.093,214855,4,True,5NyS3oxTlos3Agl2YtZwrC,1yxSLGMDHlW21z4YXirZDS,TRANSLATION,2020
342,43,THE SCOTTS,THE SCOTTS,75,182184,[],0.716,0.537,0,-7.648,0,0.0514,0.0,0.157,0.28,129.979,165978,4,True,39Yp9wwQiSRIDOvrVg7mbk,2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,2020
343,44,Safaera,Bad Bunny,79,59583011,"['reggaeton', 'trap latino']",0.607,0.829,2,-4.074,1,0.379,0.0,0.107,0.685,96.172,295177,4,True,2DEZmgHKAvm41k4J3R2E9Y,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,2020
344,45,lovely (with Khalid),Billie Eilish,88,72283522,"['art pop', 'electropop', 'pop']",0.351,0.296,4,-10.109,0,0.0333,0.0,0.095,0.12,115.284,200186,4,False,0u2P5u6lvoDfwTYjAADbn4,6qqNVTkY8uBg9cP3Jd7DAH,lovely (with Khalid),2020
345,46,Lucid Dreams,Juice WRLD,84,26534268,"['chicago rap', 'melodic rap']",0.511,0.566,6,-7.23,0,0.2,0.0,0.34,0.218,83.903,239836,4,True,285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,Goodbye & Good Riddance,2020
346,47,Stuck with U (with Justin Bieber),Ariana Grande,82,85119135,"['dance pop', 'pop']",0.597,0.45,8,-6.658,1,0.0418,0.0,0.382,0.537,178.765,228482,3,False,4HBZA5flZLE435QTztThqH,66CXWjxzNUsdJxJ2JdwvnR,Stuck with U,2020
347,48,If the World Was Ending (feat. Julia Michaels),JP Saxe,77,384477,"['alt z', 'canadian contemporary r&b', 'neo mellow', 'pop']",0.464,0.473,1,-10.086,1,0.129,0.0,0.109,0.604,75.801,208687,4,False,2kJwzbxV2ppxnQoYw4GLBZ,66W9LaWS0DPdL7Sz8iYGYe,If the World Was Ending (feat. Julia Michaels),2020
348,49,Physical,Dua Lipa,76,37329937,"['dance pop', 'pop', 'uk pop']",0.647,0.844,0,-3.756,1,0.0457,0.000658,0.102,0.746,146.967,193829,4,False,3AzjcOeAmA57TIOr9zF1ZW,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2020
349,50,SICKO MODE,Travis Scott,82,21399433,"['rap', 'slap house']",0.834,0.73,8,-3.714,1,0.222,0.0,0.124,0.446,155.008,312820,4,True,2xLMifQCjDGFmkHkpNLD9h,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,2020
350,1,drivers license,Olivia Rodrigo,86,22101003,['pop'],0.561,0.431,10,-8.81,1,0.0578,1.42e-05,0.106,0.137,143.875,242013,4,True,5wANPM4fQCJwkGd4rN57mH,1McMsnEElThX1knmY4oliG,SOUR,2021
351,2,MONTERO (Call Me By Your Name),Lil Nas X,82,12073366,"['lgbtq+ hip hop', 'pop']",0.593,0.503,8,-6.725,0,0.22,0.0,0.405,0.71,178.781,137704,4,True,1SC5rEoYDGUK4NfG82494W,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2021
352,3,STAY (with Justin Bieber),The Kid LAROI,86,4093726,"['australian hip hop', 'pop']",0.591,0.764,1,-5.484,1,0.0483,0.0,0.103,0.478,169.928,141806,4,True,5PjdY0CKGZdEuoNab3yDmX,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE 3: OVER YOU,2021
353,4,good 4 u,Olivia Rodrigo,86,22101003,['pop'],0.563,0.664,9,-5.044,1,0.154,0.0,0.0849,0.688,166.928,178147,4,True,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,SOUR,2021
354,5,Levitating (feat. DaBaby),Dua Lipa,84,37329937,"['dance pop', 'pop', 'uk pop']",0.702,0.825,6,-3.787,0,0.0601,0.0,0.0674,0.915,102.977,203064,4,False,5nujrmhLynf4yMoMtj8AQF,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2021
355,6,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,84,67698500,"['canadian pop', 'pop']",0.677,0.696,0,-6.181,1,0.119,0.0,0.42,0.464,90.03,198082,4,True,4iJyoBOLtHqaGxP12qzhQI,1uNFoZAHBGtllmzznpCI3s,Justice,2021
356,7,Kiss Me More (feat. SZA),Doja Cat,80,23058904,"['dance pop', 'pop']",0.764,0.705,8,-3.463,1,0.0284,8.92e-05,0.12,0.781,110.97,208667,4,True,3DarAbFujv6eYNliUTyqtz,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2021
357,8,Blinding Lights,The Weeknd,90,53005100,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,False,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,2021
358,9,Heat Waves,Glass Animals,86,3487463,"['gauze pop', 'indietronica', 'shiver pop']",0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,False,02MWAaffLxlfxAUY7c5dvx,4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),2021
